SAP_CODE,DATE,MATERIAL,UNIT_OF_MEASURE,QUANTITY,DELIVERY_NOTE_N°,SUPPLIER,UNIT_PRICE_USD
AE725410,2025-07-21,"PLUG OF 1""",UNIT,8,258,ELECTRA-NETWORK SUPPLY,35.54
50CBE8D8,2025-07-21,"2"" X 1-1/2"" 3000 LBS SOCKOLET",UNIT,8,258,INDUSTRIAL GLOBAL SOLUTIONS,34.64
73BA014E,2025-07-21,"2"" X 1"" 3000 LBS SOCKOLET",UNIT,4,258,INDUSTRIAL GLOBAL SOLUTIONS,35.55
711EEAFC,2025-07-21,"4"" X 1"" 3000 LBS SOCKOLET",UNIT,20,258,ELECTRA-NETWORK SUPPLY,35.41
EBB046CF,2025-07-21,"COUPLING  1-1/2"" X 1""",UNIT,4,258,ELECTRA-NETWORK SUPPLY,34.48
C79C4A11,2025-07-22,UV DETECTOR MSA BRAND,UNIT,3,SDO-GL-TURBO-058,ELECTRA-NETWORK SUPPLY,35.55
FADB77A6,2025-07-22,SMOKE DETECTOR SALWICO BRAND,UNIT,8,SDO-GL-TURBO-059,ELECTRA-NETWORK SUPPLY,34.45
989BEF76,2025-07-22,INTELLIGENT FIRE CENTRAL,UNIT,1,SDO-GL-TURBO-057,GENERAL SERVICES & LOGISTICS CO.,35.17
CA882A69,2025-07-22,SHORT CIRCUIT ISOLATION MODULE,UNIT,1,SDO-GL-TURBO-057,GENERAL SERVICES & LOGISTICS CO.,35.63
A8DB7C35,2025-07-22,INTELIGENT NOTIFIER MANUAL STATIONS,UNIT,1,SDO-GL-TURBO-057,GENERAL SERVICES & LOGISTICS CO.,34.81
B694273B,2025-07-22,TELESCOPIC STEEL POST OF 18 METERS LENGTH,UNIT,30,SDO-SSEE-69-010,ELECTRA-NETWORK SUPPLY,34.54
8E5CF093,2025-07-22,RELAY MODULES FOR INTEGRATION OF THE CENTRAL PANEL FOR TURBINES,UNIT,5,SDO-GL-TURBO-057,ELECTRA-NETWORK SUPPLY,34.98
647505DA,2025-07-22,RELAY MODULES FOR INTEGRATION OF THE CENTRAL PANEL FOR EXCLUSAS,UNIT,4,SDO-GL-TURBO-057,INDUSTRIAL GLOBAL SOLUTIONS,35.48
93E3A59C,2025-07-22,WEATHERPROOF BOX WITH INDICATOR LIGHT,UNIT,4,SDO-GL-TURBO-057,ELECTRA-NETWORK SUPPLY,34.66
26742D29,2025-07-22,MODULE FOR SUSPENDING AND INTEGRATING DETECTION DEVICES,UNIT,1,SDO-GL-TURBO-057,ELECTRA-NETWORK SUPPLY,34.48
A1D209AD,2025-07-22,3 CONTACT SWITCH FOR SYSTEM MAINTENANCE,UNIT,1,SDO-GL-TURBO-057,GENERAL SERVICES & LOGISTICS CO.,34.97
036A38FE,2025-07-22,50 AMP THREE-POLE BREAKER,UNIT,8,259,ELECTRA-NETWORK SUPPLY,35.44
932DEE17,2025-07-22,TERMINAL BARRACUDA FOR 3/0 CABLE,UNIT,119,259,GENERAL SERVICES & LOGISTICS CO.,11.09
D4C63EF7,2025-07-22,ENCAPSULATED THREE-PHASE 75 KVA TRANSFORMER,UNIT,1,259,ELECTRA-NETWORK SUPPLY,35.61
DC811E78,2025-07-24,5VX-1250 BELT TYPE,UNIT,6,SDO-GL-CBZ-0006,INDUSTRIAL GLOBAL SOLUTIONS,34.84
788FA044,2025-07-24,LIFTEQ HEAD CONDITION B,UNIT,2,SDO-GL-CBZ-0006,GENERAL SERVICES & LOGISTICS CO.,35.53
B9402A21,2025-07-24,WEATHERFORD DUAL CONDITION B HEAD,UNIT,6,SDO-GL-CBZ-0006,GENERAL SERVICES & LOGISTICS CO.,35.29
3ED43BE9,2025-07-25,REPAIRED MULTIPHASE PUMP,UNIT,1,SDO-CTL-003,INDUSTRIAL GLOBAL SOLUTIONS,35.53
F5C1743A,2025-07-26,REFLECTOR TYPE LIGHTING 400 W DEGREE OF PROTECTION IP66,UNIT,2,NOT SPECIFIED,INDUSTRIAL GLOBAL SOLUTIONS,35.48
F5C1743A,2025-07-27,REFLECTOR TYPE LIGHTING 400 W DEGREE OF PROTECTION IP66,UNIT,12,262,INDUSTRIAL GLOBAL SOLUTIONS,34.52
67513899,2025-07-27,BOM CAVPRO 500 A 600 BLD/200 RPM 500,UNIT,2,267,GENERAL SERVICES & LOGISTICS CO.,35.28
67513899,2025-07-27,BOM CAVPRO 500 A 600 BLD/200 RPM 500,UNIT,6,17,GENERAL SERVICES & LOGISTICS CO.,35.25
B3A29F4E,2025-07-30,FREQUENCY DRIVE BRAND UNIQUE 75 HP REPAIRED,UNIT,1,SDO-PERGAS-007,INDUSTRIAL GLOBAL SOLUTIONS,2896.61
B644EC50,2025-07-30,FREQUENCY DRIVE UNIQUE BRAND OF 150 HP REPAIRED,UNIT,1,SDO-PERGAS-007,ELECTRA-NETWORK SUPPLY,2828.68
20269E32,2025-07-31,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 150HP",UNIT,2,264,ELECTRA-NETWORK SUPPLY,2844.51
557108A7,2025-07-31,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 100HP",UNIT,3,264,GENERAL SERVICES & LOGISTICS CO.,2813.92
3CEE8E5C,2025-08-01,"POST CLAMP FOR 5-1/2""",UNIT,450,SDO-SSEE-69-018,ELECTRA-NETWORK SUPPLY,12.8
3CEE8E5C,2025-08-01,"POST CLAMP FOR 5-1/2""",UNIT,250,SDO-SSEE-69-019,INDUSTRIAL GLOBAL SOLUTIONS,12.78
98195E4C,2025-08-02,CBZL CIR 50000 LB 1-1/2 IN,UNIT,9,120,GENERAL SERVICES & LOGISTICS CO.,35.65
76D4C2F3,2025-08-02,CBZL CIR 52500 LB/FT 1-1/2 IN,UNIT,4,120,ELECTRA-NETWORK SUPPLY,35.31
9D346EC7,2025-08-02,"PIPE 5-1/2"" BTC J55 R2 17.00 #",JT,380,SDO-FO-ADC-02           268,GENERAL SERVICES & LOGISTICS CO.,35.58
88FD1905,2025-08-02,"CROSSOVER OF COMBINATION 5 1/2"" LTC PIN BTC BOX",UNIT,8,268,GENERAL SERVICES & LOGISTICS CO.,34.42
A7E28202,2025-08-02,"CROSSOVER OF COMBINATION 5 1/2"" BTC PIN LTC BOX",UNIT,8,268,INDUSTRIAL GLOBAL SOLUTIONS,35.5
F5B0CAFA,2025-08-02,"SUCTION RODS 1 1/4"" WITH 1 1/8"" PIN",UNIT,400,269,GENERAL SERVICES & LOGISTICS CO.,34.76
0BF59BC0,2025-08-02,"CROSSOVER OF 4-1/2"" EUE PIN X 5-1/2"" LTC",UNIT,12,269,INDUSTRIAL GLOBAL SOLUTIONS,34.8
FA0A0CC0,2025-08-02,"5 1/2"" EUE 3000 PSI DRAIN VALVE",UNIT,6,269,GENERAL SERVICES & LOGISTICS CO.,34.53
65405306,2025-08-02,4 1/2 IN EUE 3000 PSI DRAIN VALVE,UNIT,6,269,INDUSTRIAL GLOBAL SOLUTIONS,34.55
B694273B,2025-08-02,TELESCOPIC STEEL POST OF 18 METERS LENGTH,UNIT,30,SDP-SSEE-69-012,INDUSTRIAL GLOBAL SOLUTIONS,35.27
24C6C153,2025-08-02,"ADAPTER 4 1/16"" TO 3 1/8""",UNIT,6,271,GENERAL SERVICES & LOGISTICS CO.,34.49
3CEE8E5C,2025-07-26,"POST CLAMP FOR 5-1/2""",UNIT,700,SDO-SSEE-69-014,ELECTRA-NETWORK SUPPLY,12.97
ECFC93BB,2025-07-26,STRAIGHT COLLAR 350 MCM ALUMINUM,UNIT,50,SDO-SSEE-69-016,ELECTRA-NETWORK SUPPLY,34.35
319BD12B,2025-07-26,"350 MCM TERMINAL CONNECTOR  BT 1H 1/2""",UNIT,1200,SDO-SSEE-69-017,ELECTRA-NETWORK SUPPLY,13.27
6B32BCA1,2025-07-26,POLYMERIC SUSPENSION INSULATORS 69 KV,UNIT,169,SDO-SSEE-69-013,GENERAL SERVICES & LOGISTICS CO.,34.96
37DC4653,2025-07-26,EYE NUT FOR 5/8 BOLT,UNIT,600,SDO-SSEE-69-015,ELECTRA-NETWORK SUPPLY,34.79
6E838C6A,2025-08-05,TERMINAL TYPE BARRACUDA ONE EYE FOR 3/0 CABLE,UNIT,250,272,ELECTRA-NETWORK SUPPLY,8.54
3851B32E,2025-08-05,ALLEN BRADLEY RELAY 5-25 AMPS 592-EC2CC (1A0BF257),UNIT,1,273,ELECTRA-NETWORK SUPPLY,34.56
7C8A20CF,2025-08-05,ALLEN BRADLEY RELAY 5-25 AMPS 592-EC2CC (1A0E4CE4),UNIT,1,273,ELECTRA-NETWORK SUPPLY,34.33
F8208DAF,2025-08-05,ALLEN BRADLEY RELAY 9-45 AMPS 592-EC2DC (1A0BF2A6),UNIT,1,273,GENERAL SERVICES & LOGISTICS CO.,34.49
6FFD7E56,2025-08-05,ALLEN BRADLEY RELAY 9-5000 AMPS 592-EC2ZZ (1A0BFAE9),UNIT,1,273,INDUSTRIAL GLOBAL SOLUTIONS,34.63
5FB77B37,2025-08-05,ALLEN BRADLEY RELAY 9-45 AMPS 592-EC2DC (1A0BF4B7),UNIT,1,273,GENERAL SERVICES & LOGISTICS CO.,35.05
A9C79D31,2025-08-05,ALLEN BRADLEY RELAY 9-45 AMPS 592-EC2DC (1A0C002D),UNIT,1,273,GENERAL SERVICES & LOGISTICS CO.,34.65
A376535D,2025-08-05,ALLEN BRADLEY RELAY 9-45 AMPS 592-EC2DC (1A0C0044),UNIT,1,273,GENERAL SERVICES & LOGISTICS CO.,34.86
2B9AA137,2025-08-05,ALLEN BRADLEY RELAY 18-90 AMPS 193-EC2EE (1A0BD9E4),UNIT,1,273,GENERAL SERVICES & LOGISTICS CO.,35.02
2330DA1A,2025-08-05,ALLEN BRADLEY RELAY 18-90 AMPS 193-EC2EE (1A0BFB1E),UNIT,1,273,ELECTRA-NETWORK SUPPLY,35.54
2C2C599A,2025-08-05,ALLEN BRADLEY RELAY 18-90 AMPS 193 EC2EE (1A0BFA2F),UNIT,1,273,GENERAL SERVICES & LOGISTICS CO.,35.24
B362A1F9,2025-08-05,ALLEN BRADLEY RELAY 18-90 AMPS 193-EC2EE (1A0BE371),UNIT,1,273,ELECTRA-NETWORK SUPPLY,35.24
77D1A348,2025-08-05,ALLEN BRADLEY RELAY 5-25 AMPS 592-EC2CC (1A0BF301),UNIT,1,273,GENERAL SERVICES & LOGISTICS CO.,35.65
F75BE266,2025-08-06,IMP REVENT VALVE,UNIT,10,274,ELECTRA-NETWORK SUPPLY,34.31
CE1140A3,2025-08-06,USED ELECTRIC MOTOR 60HP (AX75139),EQUIPMENT,1,SDO-CTL-SM-006,ELECTRA-NETWORK SUPPLY,35.35
FFBE3395,2025-08-06,USED ELECTRIC MOTOR 60HP (AU81272),EQUIPMENT,1,SDO-CTL-SM-006,INDUSTRIAL GLOBAL SOLUTIONS,35.43
64306FC8,2025-08-06,USED ELECTRIC MOTOR 60HP (1009313303),EQUIPMENT,1,SDO-CTL-SM-006,ELECTRA-NETWORK SUPPLY,35.21
66C17B82,2025-08-06,USED ELECTRIC MOTOR 60HP (4W093J05-077),EQUIPMENT,1,SDO-CTL-SM-006,GENERAL SERVICES & LOGISTICS CO.,35.01
B134917E,2025-08-06,USED ELECTRIC MOTOR 60HP (090200316),UNIT,1,SDO-CTL-SM-006,GENERAL SERVICES & LOGISTICS CO.,34.97
0E2EFD87,2025-08-06,USED ELECTRIC MOTOR 75HP (09100904),EQUIPMENT,1,SDO-CTL-SM-006,GENERAL SERVICES & LOGISTICS CO.,34.86
BE553788,2025-08-06,USED ELECTRIC MOTOR 75HP (1W03J35-0054),EQUIPMENT,1,SDO-CTL-SM-006,GENERAL SERVICES & LOGISTICS CO.,35.21
158E0A22,2025-08-06,ELECTRIC MOTOR 75HP USED (A67918),EQUIPMENT,1,SDO-CTL-SM-006,GENERAL SERVICES & LOGISTICS CO.,34.39
B1E19E9D,2025-08-06,ELECTRIC MOTOR 75HP USED (S09107101390001M0003),EQUIPMENT,1,SDO-CTL-SM-006,INDUSTRIAL GLOBAL SOLUTIONS,35.34
19D0F85A,2025-08-06,USED ELECTRIC MOTOR 75HP (11107101390001M0075),EQUIPMENT,1,SDO-CTL-SM-006,ELECTRA-NETWORK SUPPLY,34.59
73B5A429,2025-08-06,USED ELECTRIC MOTOR 75HP (1029403657),EQUIPMENT,1,SDO-CTL-SM-006,ELECTRA-NETWORK SUPPLY,34.75
9CE508B0,2025-08-06,USED ELECTRIC MOTOR 75HP (1027103951),UNIT,1,SDO-CTL-SM-006,INDUSTRIAL GLOBAL SOLUTIONS,34.32
58D041C9,2025-08-08,9V SQUARE BATTERY POS.9,UNIT,8,277,ELECTRA-NETWORK SUPPLY,314.2
20269E32,2025-08-08,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 150HP",UNIT,9,276,INDUSTRIAL GLOBAL SOLUTIONS,2828.27
557108A7,2025-09-08,"FREQUENCY DRIVE (VDF) VOLTAGE 480, POWER 100HP",UNIT,6,276,ELECTRA-NETWORK SUPPLY,2815.81
F76DD54B,2025-08-08,TYPE C BATTERY POS.10,UNIT,18,277,INDUSTRIAL GLOBAL SOLUTIONS,320.29
E32CCC41,2025-08-08,ANTI-CUT PADLOCK POS.63,UNIT,10,277,ELECTRA-NETWORK SUPPLY,34.45
A77E179E,2025-08-09,"AC MOTOR 1500HP,4160,40CG50,RELIAN OR SIMILAR",UNIT,1,282,GENERAL SERVICES & LOGISTICS CO.,34.47
23D84D1A,2025-08-09,STATIC GAS SEPARATOR OF 5/12 BOTTOM,UNIT,6,278,GENERAL SERVICES & LOGISTICS CO.,35.37
B597CD69,2025-08-09,BRC HAMMER 5 KG,UNIT,4,281,GENERAL SERVICES & LOGISTICS CO.,35.52
43E1A9D1,2025-08-09,PIPE WRENCH 36IN 5IN,UNIT,4,281,GENERAL SERVICES & LOGISTICS CO.,34.52
30755609,2025-08-09,PIPE WRENCH 24IN 3IN,UNIT,4,281,GENERAL SERVICES & LOGISTICS CO.,35.25
8D5DF887,2025-08-09,PIPE WRENCH 8IN,UNIT,4,281,INDUSTRIAL GLOBAL SOLUTIONS,35.61
EAA67C96,2025-08-09,ADJUSTABLE WRENCH 8IN,UNIT,4,281,ELECTRA-NETWORK SUPPLY,34.39
511C444F,2025-08-09,ADJUSTABLE WRENCH 10IN,UNIT,4,281,GENERAL SERVICES & LOGISTICS CO.,35.48
DD854B1F,2025-08-09,ADJUSTABLE WRENCH 12IN,UNIT,4,281,INDUSTRIAL GLOBAL SOLUTIONS,35.31
EA5150C7,2025-08-09,TOLSEN PADLOCK,UNIT,10,281,ELECTRA-NETWORK SUPPLY,35.2
B1C0CD2D,2025-08-09,"WRENCHES 1-1/16""",UNIT,4,281,GENERAL SERVICES & LOGISTICS CO.,35.62
DA7E8FD9,2025-08-09,WRENCHES 32 MM,UNIT,4,281,INDUSTRIAL GLOBAL SOLUTIONS,34.65
8890103F,2025-08-09,"WRENCHES 1-1/4""",UNIT,4,281,ELECTRA-NETWORK SUPPLY,35.04
DE600433,2025-08-09,"WRENCHES 7/8""",UNIT,4,281,GENERAL SERVICES & LOGISTICS CO.,35.07
48EE4A16,2025-08-09,WRENCHES 30 MM,UNIT,4,281,INDUSTRIAL GLOBAL SOLUTIONS,34.51
0106BF64,2025-08-09,"WRENCHES 1-1/2""",UNIT,4,281,ELECTRA-NETWORK SUPPLY,34.76
66E4ED92,2025-08-09,HALF RATCHETS,UNIT,8,281,GENERAL SERVICES & LOGISTICS CO.,35.33
CABD3C5B,2025-08-09,"FORCE LEVER 1/2""",UNIT,4,281,ELECTRA-NETWORK SUPPLY,34.39
1B4AD68F,2025-08-09,SCREWDRIVERS OF SHOVEL,UNIT,4,281,INDUSTRIAL GLOBAL SOLUTIONS,35.13
EB720802,2025-08-09,"GOAT LEG 36""",UNIT,4,281,GENERAL SERVICES & LOGISTICS CO.,34.96
8DF8F16A,2025-08-09,"WRENCHES 1-1/8""",UNIT,4,281,GENERAL SERVICES & LOGISTICS CO.,34.77
183119A3,2025-08-09,GLASS FIBER CONNECTION BOX,UNIT,1,280,GENERAL SERVICES & LOGISTICS CO.,34.48
EF8CB270,2025-08-09,ALUMINIZED ADHESIVE TAPE,ROLL,2,280,INDUSTRIAL GLOBAL SOLUTIONS,35.17
9799C359,2025-08-09,POLYURETHANE SPRAY,UNIT,1,280,ELECTRA-NETWORK SUPPLY,34.6
9AEA11D3,2025-08-09,RUBBER SPLICING TAPE 23,ROLL,6,280,GENERAL SERVICES & LOGISTICS CO.,26.48
FFBB1F3E,2025-08-11,"COMBINATION CROSS OVER 5-1/2""LCT BOX X 3-1/2"" EUE PIN",UNIT,3,283,ELECTRA-NETWORK SUPPLY,35.11
F5B0CAFA,2025-08-13,"SUCTION RODS 1 1/4"" WITH 1 1/8"" PIN",UNIT,500,284,GENERAL SERVICES & LOGISTICS CO.,35.48
220E3C9D,2025-08-14,BOM CAVPRO 600 A 700 BLD/100 RPM 5000 A,UNIT,3,286,ELECTRA-NETWORK SUPPLY,35.39
DE50BEA9,2025-08-16,VOLTAGE SWITCH,UNIT,1,286,GENERAL SERVICES & LOGISTICS CO.,35.11
FABFE8C2,2025-08-18,"PIPE NECK PROTECTORS 4 1/2""- 800 WEDGES",UNIT,1100,287,ELECTRA-NETWORK SUPPLY,35.56
3C7DFA59,2025-08-18,DATALOGGER,UNIT,4,287,ELECTRA-NETWORK SUPPLY,35.3
6509DA0D,2025-08-18,SURFACE PANEL SUPPORT,UNIT,4,287,ELECTRA-NETWORK SUPPLY,35.0
939A0092,2025-08-18,CABLE CONNECTION 1/4 TYPE TEC LINE,FEET,33000,287,ELECTRA-NETWORK SUPPLY,34.47
08EFB197,2025-08-18,BOTTOM SENSORS,UNIT,11,287,GENERAL SERVICES & LOGISTICS CO.,35.32
AEEAFE78,2025-08-18,JUNCTION BOX,UNIT,11,287,INDUSTRIAL GLOBAL SOLUTIONS,35.12
FEDA1D99,2025-08-18,"SENSOR HOLDER 4 1/2"" 12.75#EU CPLG BOX X PIN X 10FT",UNIT,4,287,ELECTRA-NETWORK SUPPLY,34.39
AC6C4AE3,2025-08-18,"SENSOR HOLDER 5 1/2"" 17#LC CPLG BOX X PIN X 10FT",UNIT,7,287,INDUSTRIAL GLOBAL SOLUTIONS,34.75
9563267C,2025-08-18,"COMMUNICATION CABLE 18 AWG-2, ARMORED COND",METER,1650,287,ELECTRA-NETWORK SUPPLY,34.72
99074F03,2025-08-19,PIPE REV 5-1/2 IN 17.00# J55 BTC R2,JT,420,288,ELECTRA-NETWORK SUPPLY,34.39
AD013DE2,2025-08-19,"CROSSOVER 5-1/2"" BTC PIN X 5-1/2"" BTC BOX",UNIT,19,288,ELECTRA-NETWORK SUPPLY,35.07
18EFAFFE,2025-08-19,"CROSSOVER 5-1/2"" LTC PIN X 5-1/2"" BTC BOX",UNIT,21,288,GENERAL SERVICES & LOGISTICS CO.,35.07
F5B0CAFA,2025-08-19,"SUCTION RODS 1 1/4"" WITH 1 1/8"" PIN",UNIT,460,289,GENERAL SERVICES & LOGISTICS CO.,34.52
3C755447,2025-08-21,55-INCH LG UHD TV,UNIT,2,SDO-MIG-MTTO-008,ELECTRA-NETWORK SUPPLY,34.94
1EF1C7BF,2025-08-21,TV BASE,UNIT,2,SDO-MIG-MTTO-008,INDUSTRIAL GLOBAL SOLUTIONS,35.59
DF07A138,2025-08-21,KEYBOARD WITH MOUSE,UNIT,8,SDO-MIG-MTTO-008,ELECTRA-NETWORK SUPPLY,34.55
F9B18E86,2025-08-21,DELL CPU,UNIT,8,SDO-MIG-MTTO-008,INDUSTRIAL GLOBAL SOLUTIONS,34.45
C8D2FA75,2025-08-21,SAMSUNG MONITOR,UNIT,8,SDO-MIG-MTTO-008,ELECTRA-NETWORK SUPPLY,34.69
648EF44E,2025-08-21,LAPTOP V14 G4 LENOVO,UNIT,1,SDO-MIG-MTTO-008,GENERAL SERVICES & LOGISTICS CO.,34.41
58A17B0F,2025-08-21,LAPTOP C14 G5 LENOVO,UNIT,1,SDO-MIG-MTTO-008,GENERAL SERVICES & LOGISTICS CO.,34.59
7B1F38AE,2025-08-22,"COUPLING 1 1/2"" QUADRANT 1/2""",UNIT,2,291,GENERAL SERVICES & LOGISTICS CO.,35.06
D28F64F0,2025-08-22,"COUPLING 1 1/16"" QUADRANT 1/2""",UNIT,2,291,GENERAL SERVICES & LOGISTICS CO.,34.34
7DA6AE99,2025-08-22,ASTM A 105 TUB 4IN 300 40/SDT FACE FINISH 125 TO 250IN SLD NECK FLANGE,UNIT,52,292,INDUSTRIAL GLOBAL SOLUTIONS,35.2
0FE84154,2025-08-22,ASTM A 105 TUB 3IN 300 40/SDT FINISH 125 TO 250IN SLD NECK FLANGE,UNIT,30,292,ELECTRA-NETWORK SUPPLY,35.62
BE3AF9C2,2025-08-22,FLANGE SOCKET 1/2IN 300LB 80/XS,UNIT,16,292,GENERAL SERVICES & LOGISTICS CO.,34.94
AD811F26,2025-08-22,3-IN 300# GATE VALVE,UNIT,10,292,ELECTRA-NETWORK SUPPLY,34.97
2CDEA14B,2025-08-22,"4"" 300# GATE VALVE",UNIT,3,292,ELECTRA-NETWORK SUPPLY,34.99
FEA07818,2025-08-22,"3"" 300 STANDARD CHECK VALVE",UNIT,1,292,INDUSTRIAL GLOBAL SOLUTIONS,35.04
40602D81,2025-08-22,SPIRAL GASKET 1/2' 300,UNIT,16,292,INDUSTRIAL GLOBAL SOLUTIONS,35.53
2092F63E,2025-08-22,FREQUENCY DRIVE ABB VOLTAGE 480 POWER 150 HP,UNIT,6,294,ELECTRA-NETWORK SUPPLY,2829.08
D0EF4FE8,2025-08-22,THREE-POLE SWITCH 34.5 KV 600AMP,UNIT,4,SDO-SSEE-69-020,ELECTRA-NETWORK SUPPLY,35.03
41B969EC,2025-08-25,"IMPACT WRENCH 1 1/16""",UNIT,1,295,GENERAL SERVICES & LOGISTICS CO.,35.65
01A08528,2025-08-25,"IMPACT WRENCH 1 1/4""",UNIT,1,295,INDUSTRIAL GLOBAL SOLUTIONS,34.83
37DC4653,2025-08-25,EYE NUT FOR 5/8 BOLT,UNIT,120,SDO-SSEE-69-021,GENERAL SERVICES & LOGISTICS CO.,34.99
121FF12B,2025-08-25,CORIOLIS TYPE FLOW METER R050S114NCAM,UNIT,1,SDO-CTL-ODS-38-030,ELECTRA-NETWORK SUPPLY,34.93
334EEEE7,2025-08-25,CORIOLIS TRANSMITTER MODEL 1700I11DBMSZZZ,UNIT,1,SDO-CTL-ODS-38-030,INDUSTRIAL GLOBAL SOLUTIONS,34.6
F63A43E3,2025-08-27,TERMINAL BIMETAL TYPE BARRUCADA ONE EYE 3/0,UNIT,39,298,ELECTRA-NETWORK SUPPLY,13.34
ADA9DD9D,2025-08-27,OLEOPHILIC ABSORBENT MANTLE 80CTMS X 50MTS,ROLL,30,297,INDUSTRIAL GLOBAL SOLUTIONS,34.45
893926C9,2025-08-27,LOOSE COCO FIBER 40KGS 1MTS X 50CMS,BALE,30,297,INDUSTRIAL GLOBAL SOLUTIONS,35.24
5F158BAC,2025-08-27,CABLE TAPE PLASTIC,PACKAGE,15,297,INDUSTRIAL GLOBAL SOLUTIONS,34.83
8B4D53CA,2025-08-27,4-TEETH RAKE,UNIT,3,297,ELECTRA-NETWORK SUPPLY,34.96
D122F89B,2025-08-27,SQUARE SHOVEL,UNIT,6,297,ELECTRA-NETWORK SUPPLY,34.57
36680C06,2025-08-27,COPPER WIRE,ROLL,10,297,ELECTRA-NETWORK SUPPLY,35.15
D1319B42,2025-08-27,RECHARGEABLE LANTERN,UNIT,3,297,INDUSTRIAL GLOBAL SOLUTIONS,35.43
9D78BAA2,2025-08-27,"CUTTING KNIFE 22""",UNIT,4,297,ELECTRA-NETWORK SUPPLY,35.11
6652D4DC,2025-08-27,TIP OF TIP AND SHOVEL WITH CABLE,UNIT,6,297,ELECTRA-NETWORK SUPPLY,34.42
067E00FE,2025-08-27,WHITE TYVEX SLEEVES,UNIT,242,297,ELECTRA-NETWORK SUPPLY,34.77
A637D8CD,2025-08-27,LEATHER GLOVES,PAIR,100,297,INDUSTRIAL GLOBAL SOLUTIONS,3.65
C47D1FC8,2025-08-27,RUBBER BOOTS T-38,PAIR,3,297,INDUSTRIAL GLOBAL SOLUTIONS,35.65
38A27E60,2025-08-27,RUBBER BOOT T-40,PAIR,6,297,ELECTRA-NETWORK SUPPLY,34.4
6038736C,2025-08-27,RUBBER BOOT T-41,PAIR,6,297,GENERAL SERVICES & LOGISTICS CO.,34.49
3A13F4C3,2025-08-27,RUBBER BOOT T-42,PAIR,6,297,GENERAL SERVICES & LOGISTICS CO.,34.57
0526468E,2025-08-27,RUBBER BOOT T-43,PAIR,5,297,ELECTRA-NETWORK SUPPLY,35.62
1855D234,2025-08-30,MOOG SERVOVALVE 760N1174A,UNIT,1,SDO-GL-TURBO-060,INDUSTRIAL GLOBAL SOLUTIONS,34.98
8DD73206,2025-08-30,GAUMER UPDATE OF THE HEATER PANEL OF THE GAS SKID,UNIT,1,SDO-GL-TURBO-061,INDUSTRIAL GLOBAL SOLUTIONS,34.61
A39F7207,2025-08-31,30 AMP THREE-PHASE BREAKER WITH THREADED CONNECTION,UNIT,4,303,ELECTRA-NETWORK SUPPLY,35.27
A7C73022,2025-08-31,80 AMP THREE-PHASE BREAKER WITH THREADED CONNECTION,UNIT,1,303,ELECTRA-NETWORK SUPPLY,35.51
579439AF,2025-08-31,SYMMETRIC FUSE RAIL 4 AMP,UNIT,50,304,GENERAL SERVICES & LOGISTICS CO.,35.4
C802B41D,2025-08-31,SYMMETRIC FUSE HOLDER 6 AMP,UNIT,50,304,INDUSTRIAL GLOBAL SOLUTIONS,34.93
D37FC2F3,2025-08-29,BOM CAVPRO 300 A 400 BLD/100 RPM 5000 A,UNIT,2,302,INDUSTRIAL GLOBAL SOLUTIONS,35.28
BE4ACD65,2025-09-01,TYVEK-POLYETHYLENE PROTECTIVE SUIT HIGH D WHITE,UNIT,8,305,INDUSTRIAL GLOBAL SOLUTIONS,34.77
3909D9B9,2025-09-01,CHEMICAL RUBBER BOOT ACID RESISTANT 43 BLACK,PAIR,2,305,INDUSTRIAL GLOBAL SOLUTIONS,35.18
0BCDF54C,2025-09-04,BALL VALVE AD-9,UNIT,1,309,INDUSTRIAL GLOBAL SOLUTIONS,35.13
04D1D82D,2025-08-31,FUSE HOLDERS FOR CABLE #16 EUROPEAN MODEL FTB,UNIT,500,299,INDUSTRIAL GLOBAL SOLUTIONS,35.48
47FCBD09,2025-09-08,COMMUNICATION EQUIPMENT FOR HART PROTOCOL,UNIT,1,317,INDUSTRIAL GLOBAL SOLUTIONS,34.57
AF65A8E5,2025-09-06,PROGRESSIVE CAVITY PUMP 600 A 700 BDL/100 RPM 5000A,UNIT,1,314,INDUSTRIAL GLOBAL SOLUTIONS,35.47
9D1DBDD5,2025-09-05,"CROSS OVER 4-1/2 EUE PIN X 5-1/2"" LTC BOX",UNIT,21,313,GENERAL SERVICES & LOGISTICS CO.,34.87
3035656B,2025-09-05,"5-1/2"" LTC DRAIN VALVE",UNIT,13,313,GENERAL SERVICES & LOGISTICS CO.,35.32
47857322,2025-09-05,"4-1/2"" EUE DRAIN VALVE",UNIT,8,313,INDUSTRIAL GLOBAL SOLUTIONS,34.52
43F6FBC6,2025-09-05,"TORQUE ANCHOR 9-5/8"" X 5-1/2"" LTC",UNIT,7,313,INDUSTRIAL GLOBAL SOLUTIONS,34.64
28544CC6,2025-09-10,MULTIPHASE PUMP BORNEMANN MW9.5ZK-90,UNIT,1,SDO-CTL-004,INDUSTRIAL GLOBAL SOLUTIONS,34.83
6D0A347E,2025-09-10,A/A 10 TON,UNIT,6,310,ELECTRA-NETWORK SUPPLY,35.36
